player_id,player_name,team_name,competition_name,season,xg,npxg,games,goals,assists,minutes,pens_att,position,xg_per90,cards_red,pens_made,xg_assist,goals_pens,npxg_per90,goals_per90,minutes_90s,nationality,cards_yellow,games_starts,assists_per90,goals_assists,npxg_xg_assist,xg_assist_per90,goals_pens_per90,progressive_passes,xg_xg_assist_per90,goals_assists_per90,progressive_carries,npxg_xg_assist_per90,goals_assists_pens_per90,progressive_passes_received,gk_ties,gk_wins,gk_games,gk_saves,gk_losses,gk_minutes,gk_pens_att,gk_save_pct,gk_pens_saved,gk_pens_missed,gk_clean_sheets,gk_games_starts,gk_pens_allowed,gk_goals_against,gk_pens_save_pct,gk_clean_sheets_pct,gk_goals_against_per90,gk_shots_on_target_against,gk_psxg,gk_passes,gk_crosses,gk_psxg_net,gk_goal_kicks,gk_passes_throws,gk_psxg_net_per90,gk_crosses_stopped,gk_passes_launched,gk_own_goals_against,gk_passes_length_avg,gk_crosses_stopped_pct,gk_passes_pct_launched,gk_pct_passes_launched,gk_goal_kick_length_avg,gk_free_kick_goals_against,gk_pct_goal_kicks_launched,gk_avg_distance_def_actions,gk_corner_kick_goals_against,gk_passes_completed_launched,gk_def_actions_outside_pen_area,gk_psnpxg_per_shot_on_target_against,gk_def_actions_outside_pen_area_per90,shots,xg_net,npxg_net,shots_per90,npxg_per_shot,goals_per_shot,shots_on_target,shots_free_kicks,shots_on_target_pct,average_shot_distance,shots_on_target_per90,goals_per_shot_on_target,gca,sca,gca_per90,gca_shots,sca_per90,sca_shots,gca_fouled,sca_fouled,gca_defense,sca_defense,gca_take_ons,sca_take_ons,gca_passes_dead,gca_passes_live,sca_passes_dead,sca_passes_live,passes,pass_xa,passes_pct,passes_long,passes_short,passes_medium,xg_assist_net,assisted_shots,passes_pct_long,passes_completed,passes_pct_short,passes_pct_medium,passes_completed_long,passes_total_distance,passes_completed_short,passes_completed_medium,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_progressive_distance,crosses,throw_ins,passes_dead,passes_live,corner_kicks,through_balls,passes_blocked,corner_kicks_in,passes_offsides,passes_switches,corner_kicks_out,passes_free_kicks,corner_kicks_straight,blocks,errors,tackles,challenges,clearances,tackles_won,blocked_shots,interceptions,blocked_passes,challenges_lost,tackles_att_3rd,tackles_def_3rd,tackles_mid_3rd,challenge_tackles,challenge_tackles_pct,tackles_interceptions,fouls,fouled,offsides,pens_won,own_goals,aerials_won,aerials_lost,pens_conceded,aerials_won_pct,ball_recoveries,cards_yellow_red,carries,touches,take_ons,miscontrols,dispossessed,take_ons_won,passes_received,touches_att_3rd,touches_def_3rd,touches_mid_3rd,carries_distance,take_ons_tackled,take_ons_won_pct,touches_live_ball,take_ons_tackled_pct,touches_att_pen_area,touches_def_pen_area,carries_into_final_third,carries_into_penalty_area,carries_progressive_distance,on_xg_for,games_subs,plus_minus,minutes_pct,unused_subs,on_goals_for,on_xg_against,xg_plus_minus,games_complete,minutes_per_sub,plus_minus_wowy,points_per_game,minutes_per_game,on_goals_against,plus_minus_per90,minutes_per_start,xg_plus_minus_wowy,xg_plus_minus_per90
99127249,Antony,Manchester Utd,Premier-League,2024-2025,1.0,1.0,8,0,0,141,0,"DF,MF",0.65,0,0,0.1,0,0.65,0.00,1.6,BRA,0,0,0.00,0,1.1,0.08,0.00,6,0.73,0.00,5,0.73,0.00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-1.0,-1.0,3.83,0.17,0.00,3,0,50.0,15.8,1.91,0.00,0,8,0.00,0,5.11,0,0,1,0,0,0,1,0,0,0,6,69,0.2,81.2,1,51,14,-0.1,3,100.0,56,88.2,64.3,1,688,45,9,1,5,2,111,5,5,7,62,0,0,1,0,0,0,0,2,0,2,0,6,5,0,3,0,2,2,3,0,4,2,2,40.0,8,2,5,0,0,0,0,1,0,0.0,11,0,60,101,11,5,1,4,69,54,22,26,317,6,36.4,101,54.5,8,2,6,1,182,4.7,8,+3,5.2,11,5,2.2,+2.5,0,18,+2.16,0.88,18,2,+1.91,,+1.84,+1.60
8f4541c2,Julian Araujo,Bournemouth,Premier-League,2024-2025,0.0,0.0,8,0,0,355,0,DF,0.00,0,0,0.0,0,0.00,0.00,3.9,MEX,1,5,0.00,0,0.0,0.00,0.00,14,0.00,0.00,2,0.00,0.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,2,0.00,0,0.51,0,0,0,0,0,0,0,0,0,0,2,166,0.0,78.9,22,67,71,0.0,0,40.9,131,89.6,85.9,9,2297,60,61,15,1,0,759,4,24,25,141,0,0,2,0,0,0,0,1,0,3,0,7,10,13,3,0,4,3,6,0,3,4,4,40.0,11,4,1,0,0,0,2,6,0,25.0,24,0,84,200,0,4,2,0,100,32,68,103,290,0,,200,,1,15,0,0,138,4.8,3,-5,13.1,3,2,6.7,-1.9,0,17,-1.88,1.13,44,7,-1.27,61,-1.13,-0.48
05e8ca6d,Cameron Archer,Southampton,Premier-League,2024-2025,4.9,4.1,27,2,0,"1,182",1,FW,0.37,0,0,0.3,2,0.31,0.15,13.1,ENG,0,11,0.00,2,4.4,0.03,0.15,12,0.40,0.15,16,0.34,0.15,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,-2.9,-2.1,1.90,0.16,0.08,8,0,32.0,13.0,0.61,0.25,0,13,0.00,0,0.99,3,0,1,0,0,0,3,0,0,0,6,201,0.6,81.1,8,121,50,-0.3,2,62.5,163,86.8,90.0,5,2165,105,45,5,6,0,292,3,0,17,184,0,2,7,0,0,0,0,0,0,5,0,10,6,7,6,1,2,4,5,2,5,3,1,16.7,12,14,10,7,0,0,8,24,0,25.0,29,0,182,317,28,28,22,12,218,127,49,144,920,15,42.9,316,53.6,45,12,6,13,429,13.2,16,-20,43.8,2,9,32.0,-18.8,0,24,+0.20,0.26,44,29,-1.52,72,-0.14,-1.44
2f965a72,Alphonse Areola,West Ham,Premier-League,2024-2025,0.0,0.0,19,0,0,"1,630",0,GK,0.00,0,0,0.0,0,0.00,0.00,18.1,FRA,0,18,0.00,0,0.0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,4,4,19,53,10,"1,630",0,62.5,0,0,4,18,0,30,,22.2,1.66,80,23.5,565,271,-3.5,154,85,-0.20,12,283,3,31.8,4.4,38.9,33.8,44.2,0,59.7,14.3,3,110,22,0.30,1.21,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,3,0.00,0,0.17,0,0,0,0,0,0,0,0,0,1,2,723,0.0,70.5,351,103,260,0.0,0,45.3,510,99.0,95.0,159,13902,102,247,7,0,0,9572,0,0,205,514,0,0,2,0,4,2,0,51,0,0,1,2,3,13,2,0,0,0,1,0,2,0,2,66.7,2,0,0,0,0,1,2,0,0,100.0,22,0,426,765,0,0,0,0,394,0,759,6,1752,0,,765,,0,616,0,0,911,22.1,1,-11,60.4,7,19,26.7,-4.5,17,55,-0.10,1.00,86,30,-0.61,88,+0.24,-0.25
328f7d51,Joe Aribo,Southampton,Premier-League,2024-2025,2.7,2.7,29,3,0,"1,846",0,"MF,DF",0.13,0,0,1.6,3,0.13,0.15,20.5,NGA,1,19,0.00,3,4.2,0.08,0.15,69,0.21,0.15,34,0.21,0.15,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,+0.3,+0.3,0.78,0.17,0.19,7,0,43.8,13.8,0.34,0.43,1,36,0.05,0,1.76,1,0,2,0,0,0,2,0,1,0,31,963,1.2,88.4,45,511,363,-1.6,15,68.9,851,91.0,91.2,31,12688,465,331,49,4,1,2480,9,4,12,950,0,2,15,0,1,1,0,3,0,24,3,42,32,29,28,9,20,15,16,6,14,22,16,50.0,62,19,26,1,0,0,24,20,1,54.5,109,0,687,1169,46,23,16,18,851,279,283,618,3770,22,39.1,1169,47.8,42,46,26,11,1865,18.7,10,-35,68.4,1,17,50.2,-31.5,8,30,-0.23,0.34,64,52,-1.71,81,-0.56,-1.54
68c720b5,Adam Armstrong,Southampton,Premier-League,2024-2025,3.3,2.3,20,2,2,"1,248",1,"FW,MF",0.24,0,0,1.2,2,0.17,0.14,13.9,ENG,4,15,0.14,4,3.5,0.09,0.14,21,0.32,0.29,25,0.25,0.29,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,-1.3,-0.3,1.80,0.09,0.08,7,0,28.0,16.6,0.50,0.29,4,19,0.29,3,1.37,4,0,0,0,0,0,2,0,1,1,12,288,0.6,80.2,13,158,95,+0.8,9,46.2,231,87.3,85.3,6,3320,138,81,10,8,2,446,14,3,18,268,0,0,12,0,2,1,0,0,0,6,0,12,14,8,3,1,3,5,11,3,2,7,3,21.4,15,12,5,9,0,0,5,9,0,35.7,23,0,235,377,14,11,18,6,286,192,44,143,1324,8,42.9,376,57.1,49,11,13,6,599,12.8,5,-28,46.2,4,7,32.4,-19.6,4,25,-0.72,0.30,62,35,-2.02,75,-0.11,-1.41
de59e609,Harrison Armstrong,Everton,Premier-League,2024-2025,0.4,0.4,3,0,0,48,0,MF,0.69,0,0,0.1,0,0.69,0.00,0.5,ENG,1,0,0.00,0,0.4,0.14,0.00,1,0.82,0.00,1,0.82,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.4,-0.4,1.87,0.37,0.00,0,0,0.0,5.8,0.00,,0,1,0.00,0,1.87,0,0,0,0,0,0,0,0,0,0,1,15,0.0,46.7,4,4,5,-0.1,1,50.0,7,75.0,40.0,2,149,3,2,1,0,0,15,1,0,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0,2,2,0,0,0,0,2,0,0.0,2,0,15,20,1,2,3,1,14,7,3,12,110,0,100.0,20,0.0,2,0,2,0,43,0.7,3,-1,1.8,20,0,0.4,+0.2,0,16,-1.74,1.00,16,1,-1.87,,+0.60,+0.44
28d596a0,Kepa Arrizabalaga,Bournemouth,Premier-League,2024-2025,0.1,0.1,23,0,0,"2,070",0,GK,0.00,0,0,0.0,0,0.00,0.00,23.0,ESP,3,23,0.00,0,0.1,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,4,10,23,75,9,"2,070",4,74.5,0,0,5,23,4,31,0.0,21.7,1.35,106,32.4,600,278,+1.4,147,82,+0.06,14,286,0,33.9,5.0,36.7,36.3,38.5,0,46.3,16.4,3,105,42,0.28,1.83,1,-0.1,-0.1,0.04,0.06,0.00,0,0,0.0,9.7,0.00,,0,4,0.00,0,0.17,0,0,0,0,0,0,0,0,0,2,2,751,0.0,71.1,382,83,279,0.0,1,46.9,534,97.6,97.8,179,14866,81,273,8,0,0,10390,0,0,211,536,0,0,1,0,4,0,0,64,0,1,3,1,1,11,0,0,0,1,1,0,1,0,0,0.0,1,2,4,0,0,0,4,1,2,80.0,44,0,464,801,1,0,0,1,358,1,781,19,2281,0,100.0,801,0.0,1,588,0,0,1313,44.3,0,+10,76.7,1,41,29.7,+14.6,23,,+0.29,1.48,90,31,+0.43,90,+0.60,+0.63
45af8a54,Marco Asensio,Aston Villa,Premier-League,2024-2025,1.8,1.8,5,3,1,233,0,"MF,FW",0.70,0,0,0.3,3,0.70,1.16,2.6,ESP,0,2,0.39,4,2.1,0.11,1.16,17,0.80,1.55,10,0.80,1.55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,+1.2,+1.2,3.48,0.20,0.33,5,0,55.6,16.9,1.93,0.60,1,8,0.39,0,3.09,0,0,0,0,0,0,0,0,1,3,5,101,0.2,77.2,10,51,32,+0.7,5,30.0,78,88.2,84.4,3,1083,45,27,8,6,1,316,8,0,10,89,9,0,2,4,2,0,0,1,0,1,0,2,6,2,1,0,1,1,4,0,0,2,2,33.3,3,5,1,2,0,0,0,0,0,,11,0,80,128,5,4,2,4,84,57,14,61,468,1,80.0,128,20.0,10,1,11,1,259,4.5,3,+2,8.6,0,7,6.2,-1.7,1,26,+0.88,1.60,47,5,+0.77,78,-0.78,-0.66
5e253986,Brandon Austin,Tottenham,Premier-League,2024-2025,0.0,0.0,1,0,0,90,0,GK,0.00,0,0,0.0,0,0.00,0.00,1.0,ENG,0,1,0.00,0,0.0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0,0,1,2,1,90,0,50.0,0,0,0,1,0,2,,0.0,2.00,4,2.2,26,15,+0.2,6,5,+0.20,5,11,0,32.3,33.3,27.3,38.5,29.0,0,16.7,12.4,0,3,2,0.55,2.00,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,32,0.0,68.8,16,7,9,0.0,0,37.5,22,100.0,100.0,6,526,7,9,0,0,0,386,0,0,8,24,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,2,0,0,100.0,1,0,22,36,0,0,0,0,16,0,36,0,104,0,,36,,0,30,0,0,46,0.9,0,-1,3.3,12,1,2.5,-1.6,1,,-1.41,0.00,90,2,-1.00,90,-1.58,-1.57
e5478b87,Taiwo Awoniyi,Nott'ham Forest,Premier-League,2024-2025,2.1,2.1,23,1,0,363,0,FW,0.52,0,0,0.1,1,0.52,0.25,4.0,NGA,0,3,0.00,1,2.2,0.03,0.25,7,0.55,0.25,6,0.55,0.25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1.1,-1.1,2.48,0.21,0.10,4,0,40.0,12.6,0.99,0.25,1,9,0.25,1,2.23,2,0,1,0,0,0,1,0,0,0,5,87,0.1,65.5,4,53,24,-0.1,2,0.0,57,75.5,54.2,0,629,40,13,5,2,0,135,2,0,0,87,0,1,4,0,0,0,0,0,0,1,0,6,5,5,3,0,0,1,1,3,0,3,4,80.0,6,7,9,1,0,0,11,31,0,26.2,16,0,83,151,8,17,16,3,104,71,13,68,373,5,37.5,151,62.5,21,4,5,2,183,5.2,20,-3,13.4,6,5,5.4,-0.3,0,9,-1.44,2.00,16,8,-0.74,64,-0.13,-0.06
f173303a,Yasin Ayari,Brighton,Premier-League,2024-2025,1.9,1.9,26,0,1,"1,533",0,MF,0.11,0,0,2.1,0,0.11,0.00,17.0,SWE,3,17,0.06,1,4.0,0.12,0.00,57,0.23,0.06,21,0.23,0.06,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,-1.9,-1.9,1.23,0.09,0.00,5,2,23.8,19.5,0.29,0.00,5,50,0.29,0,2.93,3,0,4,0,2,0,3,2,3,11,27,741,2.1,80.4,74,382,247,-1.1,26,35.1,596,91.1,83.8,26,8931,348,207,36,14,2,2407,54,3,74,666,28,8,11,21,1,1,4,26,1,19,0,48,44,20,26,5,17,14,25,10,13,25,19,43.2,65,31,21,3,0,0,8,17,0,32.0,94,0,477,948,38,31,21,16,609,269,215,477,2314,13,42.1,948,34.2,39,46,16,6,1024,22.4,9,+2,56.8,2,21,21.1,+1.3,6,24,+0.04,1.65,59,19,+0.12,78,0.00,+0.07
da052c14,Jordan Ayew,Crystal Palace,Premier-League,2024-2025,2.8,2.0,25,4,0,"1,310",1,"FW,MF",0.19,0,1,0.8,3,0.14,0.27,14.6,GHA,5,15,0.00,4,2.8,0.05,0.21,31,0.25,0.27,38,0.19,0.21,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,+1.2,+1.0,1.72,0.08,0.12,7,3,28.0,18.4,0.48,0.43,1,30,0.07,0,2.06,2,0,0,0,1,0,1,0,1,6,20,437,1.2,72.3,45,203,151,-0.8,12,35.6,316,85.7,73.5,16,4618,174,111,20,11,6,894,47,5,39,398,21,3,10,12,0,2,5,10,2,14,0,24,19,16,13,0,12,14,13,5,7,12,6,31.6,36,27,43,5,0,0,33,53,0,38.4,81,0,389,649,52,51,31,19,434,251,89,331,2649,27,36.5,648,51.9,46,18,30,7,1195,12.7,10,-22,48.5,3,13,23.4,-10.7,3,13,-0.22,0.64,52,35,-1.51,79,+0.51,-0.73
06df8256,Benoît Badiashile,Chelsea,Premier-League,2024-2025,0.0,0.0,5,0,0,334,0,DF,0.00,0,0,0.0,0,0.00,0.00,3.7,FRA,0,3,0.00,0,0.0,0.00,0.00,17,0.00,0.00,3,0.00,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,304,0.1,89.8,32,119,144,0.0,0,65.6,273,93.3,93.8,21,4820,111,135,37,1,0,1473,0,0,15,288,0,0,0,0,1,1,0,5,0,2,2,9,5,12,6,2,6,0,1,0,5,4,4,80.0,15,6,2,0,0,0,8,2,0,80.0,18,0,177,336,1,1,0,0,247,13,138,186,660,1,0.0,336,100.0,0,31,5,0,340,6.9,2,+2,12.4,9,7,5.0,+1.9,2,35,-0.03,1.80,67,5,+0.54,88,-0.03,+0.53
3a233281,Leon Bailey,Aston Villa,Premier-League,2024-2025,1.7,1.7,23,1,2,"1,138",0,"FW,MF",0.14,0,0,1.5,1,0.14,0.08,12.6,JAM,3,14,0.16,3,3.3,0.12,0.08,35,0.26,0.24,57,0.26,0.24,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,-0.7,-0.7,2.21,0.06,0.04,6,2,21.4,17.3,0.47,0.17,4,38,0.32,0,3.01,3,0,3,0,0,0,8,0,4,1,23,386,2.9,70.7,38,183,122,+0.5,16,47.4,273,81.4,81.1,18,4275,149,99,16,20,2,1048,34,1,17,366,16,5,24,9,3,1,0,0,0,6,0,6,10,12,4,0,3,6,8,2,1,3,2,20.0,9,12,18,3,1,0,6,9,0,40.0,59,0,344,539,57,35,25,22,386,318,76,155,2540,24,38.6,539,42.1,69,18,22,33,1334,20.2,9,+3,42.1,2,22,13.7,+6.6,2,26,+0.47,1.48,49,19,+0.24,65,+0.82,+0.52
a1390d2f,Carlos Baleba,Brighton,Premier-League,2024-2025,2.9,2.9,26,2,1,"1,967",0,MF,0.13,1,0,1.1,2,0.13,0.09,21.9,CMR,8,23,0.05,3,4.0,0.05,0.09,97,0.18,0.14,33,0.18,0.14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,-0.9,-0.9,1.69,0.08,0.05,9,1,24.3,24.8,0.41,0.22,4,55,0.18,0,2.52,3,1,1,1,3,0,2,0,2,0,46,902,1.0,86.6,114,411,340,-0.1,18,66.7,781,92.2,90.3,76,13209,379,307,92,22,2,3479,7,1,5,895,0,5,9,0,2,2,0,4,0,32,1,58,59,26,31,5,39,27,23,11,18,29,36,61.0,97,35,38,0,0,0,34,18,2,65.4,145,1,641,1196,46,30,29,27,700,246,276,709,3748,16,58.7,1196,34.8,10,54,32,2,1888,34.2,3,+13,72.9,2,39,27.7,+6.5,9,27,+1.82,1.65,76,26,+0.59,82,+0.81,+0.30
3a24769f,Ross Barkley,Aston Villa,Premier-League,2024-2025,1.7,1.7,16,3,1,554,0,MF,0.27,0,0,0.6,3,0.27,0.49,6.2,ENG,3,3,0.16,4,2.3,0.09,0.49,32,0.37,0.65,14,0.37,0.65,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,+1.3,+1.3,2.27,0.12,0.21,4,0,28.6,13.8,0.65,0.75,3,16,0.49,0,2.60,0,0,0,0,0,0,2,0,3,1,13,367,0.4,86.4,18,186,145,+0.4,8,72.2,317,88.2,92.4,13,4962,164,134,29,6,0,1155,1,1,13,353,0,0,7,0,1,2,0,11,0,9,0,13,13,5,3,3,9,6,4,0,4,9,9,69.2,22,8,3,0,0,0,6,4,0,60.0,40,0,254,429,10,5,8,8,302,112,68,255,1377,2,80.0,429,20.0,17,16,13,2,640,11.1,13,+1,20.5,2,10,5.3,+5.8,2,23,+0.25,1.63,35,9,+0.16,85,+1.12,+0.94
3ea50f67,Harvey Barnes,Newcastle Utd,Premier-League,2024-2025,3.7,3.7,24,5,3,992,0,FW,0.33,0,0,3.0,5,0.33,0.45,11.0,ENG,0,8,0.27,8,6.7,0.27,0.45,52,0.61,0.73,54,0.61,0.73,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,+1.3,+1.3,3.63,0.09,0.13,12,0,30.0,14.8,1.09,0.42,7,41,0.63,1,3.70,5,1,4,0,0,1,5,0,4,1,26,352,3.5,79.0,14,211,116,0.0,16,57.1,278,85.8,75.0,8,3919,181,87,16,26,6,1254,27,3,4,347,0,2,11,0,1,1,0,1,0,5,1,10,5,7,6,1,6,4,2,3,3,4,3,60.0,16,8,13,3,0,0,5,10,0,33.3,34,0,340,471,37,18,12,15,380,258,64,149,2434,17,40.5,471,45.9,73,10,26,29,1345,15.9,16,+1,38.0,1,16,16.2,-0.2,1,25,-0.41,1.83,41,15,+0.09,74,-0.63,-0.02
a36524bf,Calvin Bassey,Fulham,Premier-League,2024-2025,1.0,1.0,28,1,0,"2,444",0,DF,0.04,0,0,0.1,1,0.04,0.04,27.2,NGA,5,27,0.00,1,1.1,0.00,0.04,89,0.04,0.04,22,0.04,0.04,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.48,0.08,0.08,4,0,30.8,15.0,0.15,0.25,2,17,0.07,0,0.63,0,0,0,1,1,0,2,0,1,1,13,1727,0.3,89.6,184,694,799,-0.1,2,62.0,1548,94.5,94.1,114,27327,656,752,112,1,0,9298,4,3,105,1621,0,0,13,0,1,8,0,43,0,33,6,44,26,83,26,16,15,17,7,0,26,18,19,73.1,59,17,28,2,0,0,33,29,0,53.2,132,0,1262,1967,25,27,7,11,1366,103,955,927,6260,9,44.0,1967,36.0,15,258,14,3,3506,37.5,1,+4,90.5,1,39,29.8,+7.7,27,14,+0.15,1.57,87,35,+0.15,90,+1.03,+0.28
4115ce4e,Jan Bednarek,Southampton,Premier-League,2024-2025,0.7,0.7,24,2,0,"1,991",0,DF,0.03,0,0,0.5,2,0.03,0.09,22.1,POL,6,24,0.00,2,1.1,0.02,0.09,53,0.05,0.09,4,0.05,0.09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,+1.3,+1.3,0.23,0.13,0.40,2,0,40.0,16.0,0.09,1.00,0,14,0.00,0,0.63,1,0,0,0,0,0,0,0,0,0,13,1443,0.8,92.3,113,544,760,-0.5,4,77.0,1332,95.2,94.1,87,23397,518,715,65,0,0,7726,0,1,74,1367,0,0,4,0,2,7,0,29,0,38,5,30,28,142,16,28,49,10,14,0,19,11,14,50.0,79,28,10,0,0,0,64,32,0,66.7,91,0,877,1732,3,9,3,3,1114,36,904,799,3158,0,100.0,1732,0.0,13,304,5,1,1493,20.6,0,-30,73.7,0,16,45.0,-24.4,20,,+1.06,0.38,83,46,-1.36,83,+0.97,-1.10
a39d11bc,Armel Bella Kotchap,Southampton,Premier-League,2024-2025,0.3,0.3,4,0,0,331,0,DF,0.09,0,0,0.0,0,0.09,0.00,3.7,GER,0,2,0.00,0,0.3,0.00,0.00,5,0.09,0.00,0,0.09,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.3,-0.3,0.27,0.32,0.00,0,0,0.0,9.1,0.00,,0,2,0.00,0,0.54,0,0,0,0,1,0,0,0,0,0,1,224,0.0,90.2,29,66,123,0.0,0,55.2,202,98.5,96.7,16,3829,65,119,6,0,0,956,0,0,4,219,0,0,1,0,1,0,0,4,0,2,1,7,6,21,5,2,5,0,3,0,5,2,3,50.0,12,3,2,0,0,0,6,5,0,54.5,19,0,186,263,1,1,0,0,192,3,147,115,936,1,0.0,263,100.0,1,33,0,0,326,2.5,2,-11,12.3,7,2,10.2,-7.7,2,76,-1.55,0.00,83,13,-2.99,90,-0.83,-2.08
10f0fdd3,Jean-Ricner Bellegarde,Wolves,Premier-League,2024-2025,1.2,1.2,28,2,6,"1,374",0,"MF,FW",0.08,0,0,3.2,2,0.08,0.13,15.3,FRA,3,16,0.39,8,4.5,0.21,0.13,32,0.29,0.52,41,0.29,0.52,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,+0.8,+0.8,1.24,0.06,0.11,5,2,26.3,21.9,0.33,0.40,9,47,0.59,0,3.08,4,0,6,1,2,0,3,0,8,1,31,464,2.5,80.6,44,245,143,+2.8,23,63.6,374,89.8,81.8,28,5757,220,117,27,13,7,1119,30,2,10,454,0,5,16,0,0,4,0,4,0,17,1,28,13,12,15,3,10,14,4,3,12,13,9,69.2,38,25,37,1,0,0,8,17,0,32.0,51,0,409,661,55,31,22,11,462,260,114,302,2575,30,20.0,661,54.5,39,20,31,9,1274,18.2,12,0,50.9,2,24,21.8,-3.6,0,21,+1.15,1.00,49,24,0.00,70,+0.53,-0.23
3b8674e6,Rodrigo Bentancur,Tottenham,Premier-League,2024-2025,1.3,1.3,20,2,0,"1,336",0,MF,0.09,0,0,0.4,2,0.09,0.13,14.8,URU,7,17,0.00,2,1.7,0.03,0.13,82,0.12,0.13,21,0.12,0.13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,+0.7,+0.7,1.48,0.06,0.09,5,0,22.7,17.4,0.34,0.40,2,38,0.13,0,2.56,5,0,1,0,2,0,1,0,2,0,29,909,0.9,88.4,53,430,375,-0.4,9,71.7,804,92.3,92.8,38,12845,397,348,89,11,2,3107,3,1,33,874,0,4,16,0,2,1,0,28,0,22,1,33,33,28,16,7,32,15,16,2,15,16,17,51.5,65,26,10,1,0,0,34,21,0,61.8,103,0,656,1096,16,14,17,7,730,186,266,653,2964,7,43.8,1096,43.8,21,62,22,5,1191,23.5,3,+1,49.5,0,20,20.4,+3.0,6,8,-0.59,1.20,67,19,+0.07,77,+0.49,+0.20
d0b6129f,Sander Berge,Fulham,Premier-League,2024-2025,0.2,0.2,23,0,0,"1,734",0,MF,0.01,0,0,0.6,0,0.01,0.00,19.3,NOR,4,19,0.00,0,0.7,0.03,0.00,91,0.04,0.00,19,0.04,0.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.2,-0.2,0.10,0.08,0.00,0,0,0.0,7.6,0.00,,1,35,0.05,0,1.82,1,0,0,0,2,0,0,0,1,1,31,941,0.5,91.0,95,384,436,-0.6,16,86.3,856,91.7,93.6,82,15336,352,408,92,2,0,3656,3,1,33,908,0,2,7,0,0,6,0,32,0,24,0,46,33,30,26,8,19,16,9,3,21,22,24,72.7,65,25,5,0,0,0,23,15,0,60.5,100,0,627,1094,15,6,12,8,698,158,308,633,3328,5,53.3,1094,33.3,10,68,17,2,1403,25.2,4,+4,64.2,0,27,22.3,+2.9,14,28,+0.21,1.61,75,23,+0.21,85,-0.10,+0.15
